CustomerID,InvoiceDate
NA,8/3/2021
15829,8/3/2021
16722,8/3/2021
15005,8/3/2021
16839,8/3/2021
15232,8/3/2021
15704,8/3/2021
12438,8/3/2021
17625,8/3/2021
15189,8/3/2021
13563,8/3/2021
12916,8/5/2021
12490,8/5/2021
13461,8/5/2021
14443,8/5/2021
13137,8/5/2021
12472,8/5/2021
17114,8/5/2021
15708,8/5/2021
12864,8/5/2021
16558,8/5/2021
13477,8/5/2021
14057,8/5/2021
17649,8/5/2021
13956,8/5/2021
NA,8/5/2021
13230,8/5/2021
14367,8/6/2021
17054,8/6/2021
12540,8/6/2021
12474,8/6/2021
17040,8/6/2021
14194,8/6/2021
15289,8/6/2021
16422,8/6/2021
17841,8/6/2021
14775,8/6/2021
13520,8/6/2021
17364,8/6/2021
16841,8/6/2021
13814,8/6/2021
14796,8/6/2021
17693,8/6/2021
NA,8/6/2021
15281,8/7/2021
15358,8/7/2021
15159,8/7/2021
15513,8/7/2021
15311,8/7/2021
15203,8/7/2021
14414,8/7/2021
17596,8/7/2021
15044,8/7/2021
15440,8/7/2021
18094,8/7/2021
13090,8/7/2021
17160,8/7/2021
17238,8/7/2021
15152,8/7/2021
NA,8/7/2021
12753,8/8/2021
16628,8/8/2021
17315,8/8/2021
16767,8/8/2021
15172,8/8/2021
16447,8/8/2021
14680,8/8/2021
17841,8/8/2021
16609,8/8/2021
14305,8/8/2021
12397,8/8/2021
15624,8/8/2021
14534,8/8/2021
NA,8/8/2021
18226,8/8/2021
17870,8/8/2021
16174,8/9/2021
12853,8/9/2021
15861,8/9/2021
18151,8/9/2021
16076,8/9/2021
13871,8/9/2021
13319,8/9/2021
18237,8/9/2021
18172,8/9/2021
16843,8/9/2021
14898,8/9/2021
12453,8/9/2021
14911,8/9/2021
17949,8/9/2021
17965,8/9/2021
13340,8/9/2021
15746,8/9/2021
15329,8/9/2021
NA,8/9/2021
14973,8/9/2021
17071,8/9/2021
12743,8/9/2021
12407,8/9/2021
12830,8/9/2021
13468,8/9/2021
17931,8/9/2021
13148,8/10/2021
13875,8/10/2021
15120,8/10/2021
14499,8/10/2021
13102,8/10/2021
16945,8/10/2021
17841,8/10/2021
12716,8/10/2021
14911,8/10/2021
12981,8/10/2021
17926,8/10/2021
14191,8/10/2021
12839,8/10/2021
14854,8/10/2021
16775,8/10/2021
13928,8/10/2021
NA,8/10/2021
13004,8/10/2021
17750,8/10/2021
17997,8/10/2021
16839,8/12/2021
16813,8/12/2021
16764,8/12/2021
14911,8/12/2021
14885,8/12/2021
14472,8/12/2021
13388,8/12/2021
15453,8/12/2021
15804,8/12/2021
15438,8/12/2021
NA,8/12/2021
12942,8/12/2021
14456,8/12/2021
17841,8/12/2021
12456,8/12/2021
17173,8/12/2021
16655,8/12/2021
17404,8/12/2021
12921,8/13/2021
17053,8/13/2021
12534,8/13/2021
17676,8/13/2021
14408,8/13/2021
14112,8/13/2021
12749,8/13/2021
12844,8/13/2021
16332,8/13/2021
17757,8/13/2021
14567,8/13/2021
14937,8/13/2021
14709,8/13/2021
16172,8/13/2021
NA,8/13/2021
12828,8/13/2021
16984,8/13/2021
12347,8/14/2021
15410,8/14/2021
12449,8/14/2021
12627,8/14/2021
15342,8/14/2021
12378,8/14/2021
15228,8/14/2021
14606,8/14/2021
16133,8/14/2021
13777,8/14/2021
16712,8/14/2021
14688,8/14/2021
13850,8/14/2021
13089,8/14/2021
NA,8/14/2021
15271,8/14/2021
14076,8/14/2021
13805,8/14/2021
18236,8/14/2021
16150,8/15/2021
13186,8/15/2021
17389,8/15/2021
16422,8/15/2021
17656,8/15/2021
16012,8/15/2021
15039,8/15/2021
17841,8/15/2021
13209,8/15/2021
12748,8/15/2021
16102,8/15/2021
16324,8/15/2021
18055,8/15/2021
12643,8/15/2021
13486,8/15/2021
13975,8/15/2021
17731,8/15/2021
17659,8/15/2021
13851,8/15/2021
15089,8/15/2021
15150,8/15/2021
17848,8/15/2021
17514,8/15/2021
NA,8/15/2021
14056,8/15/2021
12502,8/16/2021
12689,8/16/2021
17735,8/16/2021
15133,8/16/2021
14640,8/16/2021
13571,8/16/2021
15005,8/16/2021
13694,8/16/2021
13263,8/16/2021
17511,8/16/2021
16180,8/16/2021
14768,8/16/2021
12626,8/16/2021
13709,8/16/2021
14911,8/16/2021
14535,8/16/2021
15134,8/16/2021
14778,8/16/2021
16873,8/16/2021
13402,8/16/2021
NA,8/16/2021
17267,8/16/2021
13047,8/16/2021
14713,8/16/2021
14562,8/16/2021
12562,8/17/2021
18097,8/17/2021
15128,8/17/2021
17841,8/17/2021
13908,8/17/2021
16928,8/17/2021
15719,8/17/2021
16764,8/17/2021
18282,8/17/2021
12610,8/17/2021
17400,8/17/2021
13552,8/17/2021
17092,8/17/2021
17231,8/17/2021
NA,8/17/2021
14156,8/17/2021
15058,8/19/2021
16206,8/19/2021
12877,8/19/2021
12720,8/19/2021
17323,8/19/2021
13782,8/19/2021
14903,8/19/2021
15411,8/19/2021
16950,8/19/2021
15860,8/19/2021
15198,8/19/2021
13418,8/19/2021
16549,8/19/2021
13013,8/20/2021
12676,8/20/2021
12865,8/20/2021
12885,8/20/2021
15502,8/20/2021
17716,8/20/2021
14606,8/20/2021
17954,8/20/2021
13869,8/20/2021
17085,8/20/2021
14298,8/20/2021
16788,8/20/2021
13016,8/20/2021
NA,8/20/2021
15033,8/20/2021
15601,8/21/2021
17554,8/21/2021
14626,8/21/2021
14127,8/21/2021
17139,8/21/2021
13097,8/21/2021
15078,8/21/2021
14180,8/21/2021
17841,8/21/2021
14334,8/21/2021
16791,8/21/2021
14646,8/21/2021
17730,8/21/2021
13355,8/21/2021
16775,8/21/2021
13162,8/21/2021
17675,8/21/2021
NA,8/21/2021
NA,8/22/2021
16245,8/22/2021
16700,8/22/2021
14680,8/22/2021
13117,8/22/2021
16241,8/22/2021
15640,8/22/2021
15838,8/22/2021
17994,8/22/2021
14388,8/22/2021
17442,8/22/2021
16839,8/22/2021
17042,8/22/2021
16558,8/22/2021
15494,8/22/2021
16904,8/22/2021
15498,8/23/2021
13985,8/23/2021
14346,8/23/2021
14462,8/23/2021
NA,8/23/2021
13203,8/23/2021
13488,8/23/2021
17686,8/23/2021
17841,8/23/2021
16283,8/23/2021
17284,8/23/2021
15358,8/23/2021
13198,8/23/2021
17340,8/23/2021
12428,8/23/2021
17248,8/23/2021
18093,8/23/2021
14834,8/23/2021
13263,8/23/2021
16076,8/23/2021
16928,8/23/2021
17644,8/23/2021
14868,8/23/2021
12362,8/23/2021
17653,8/23/2021
13588,8/23/2021
17811,8/23/2021
18235,8/23/2021
14646,8/23/2021
15955,8/23/2021
16186,8/23/2021
14911,8/24/2021
12381,8/24/2021
13888,8/24/2021
15249,8/24/2021
14790,8/24/2021
16013,8/24/2021
14646,8/24/2021
16746,8/24/2021
12682,8/24/2021
16678,8/24/2021
NA,8/24/2021
13838,8/26/2021
14040,8/26/2021
16466,8/26/2021
17800,8/26/2021
16115,8/26/2021
16370,8/26/2021
17841,8/26/2021
14301,8/26/2021
17988,8/26/2021
15376,8/26/2021
14321,8/27/2021
15093,8/27/2021
17173,8/27/2021
12919,8/27/2021
13799,8/27/2021
16774,8/27/2021
14606,8/27/2021
12619,8/27/2021
13078,8/27/2021
14498,8/27/2021
16902,8/27/2021
15706,8/27/2021
17858,8/27/2021
15023,8/27/2021
15315,8/27/2021
15373,8/28/2021
15752,8/28/2021
15768,8/28/2021
16303,8/28/2021
16470,8/28/2021
13999,8/28/2021
16266,8/28/2021
14057,8/28/2021
NA,8/28/2021
13189,8/28/2021
13140,8/28/2021
17637,8/28/2021
12641,8/28/2021
16033,8/28/2021
17097,8/28/2021
15856,8/28/2021
12722,8/29/2021
16092,8/29/2021
12421,8/29/2021
17511,8/29/2021
16241,8/29/2021
14323,8/29/2021
17841,8/29/2021
15039,8/29/2021
16729,8/29/2021
NA,8/29/2021
12528,8/29/2021
17757,8/29/2021
16755,8/29/2021
15786,8/29/2021
14156,8/29/2021
16633,8/29/2021
17338,8/29/2021
15541,8/29/2021
16734,8/29/2021
12949,8/29/2021
16706,8/29/2021
17070,8/29/2021
12688,8/30/2021
12415,8/30/2021
16945,8/30/2021
12839,8/30/2021
15311,8/30/2021
12729,8/30/2021
13668,8/30/2021
17243,8/30/2021
16813,8/30/2021
14667,8/30/2021
13381,8/30/2021
13273,8/30/2021
15472,8/30/2021
16928,8/30/2021
14565,8/30/2021
15867,8/30/2021
15232,8/30/2021
18225,8/30/2021
14064,8/30/2021
16743,8/30/2021
13266,8/31/2021
15159,8/31/2021
16122,8/31/2021
12513,8/31/2021
17612,8/31/2021
17841,8/31/2021
12600,8/31/2021
15938,8/31/2021
17402,8/31/2021
14911,8/31/2021
14772,8/31/2021
14709,8/31/2021
16330,8/31/2021
12523,9/2/2021
15701,9/2/2021
16265,9/2/2021
17675,9/2/2021
16407,9/2/2021
15984,9/2/2021
12553,9/2/2021
17059,9/2/2021
15031,9/2/2021
15547,9/2/2021
18204,9/3/2021
17416,9/3/2021
17581,9/3/2021
16839,9/3/2021
15572,9/3/2021
16201,9/3/2021
15712,9/3/2021
NA,9/3/2021
14800,9/3/2021
16555,9/3/2021
15443,9/3/2021
17585,9/3/2021
17160,9/3/2021
14387,9/3/2021
15796,9/3/2021
17073,9/3/2021
14505,9/3/2021
17706,9/3/2021
15150,9/3/2021
17703,9/3/2021
17083,9/3/2021
17702,9/4/2021
17041,9/4/2021
14930,9/4/2021
14364,9/4/2021
16550,9/4/2021
12621,9/4/2021
17841,9/4/2021
13939,9/4/2021
15838,9/4/2021
14004,9/4/2021
14936,9/4/2021
13481,9/4/2021
17735,9/4/2021
16033,9/4/2021
17242,9/4/2021
NA,9/4/2021
15755,9/4/2021
15005,9/4/2021
13140,9/4/2021
14769,9/4/2021
16143,9/4/2021
17315,9/4/2021
13263,9/4/2021
12540,9/5/2021
16422,9/5/2021
NA,9/5/2021
12523,9/5/2021
14796,9/5/2021
16723,9/5/2021
14299,9/5/2021
14527,9/5/2021
14875,9/5/2021
17865,9/5/2021
15769,9/5/2021
14730,9/5/2021
13985,9/5/2021
15059,9/5/2021
12662,9/5/2021
12569,9/5/2021
15800,9/5/2021
12649,9/5/2021
16340,9/5/2021
15727,9/5/2021
15764,9/5/2021
13507,9/5/2021
13969,9/5/2021
14973,9/5/2021
14056,9/5/2021
12471,9/5/2021
12714,9/6/2021
13078,9/6/2021
12417,9/6/2021
16779,9/6/2021
14314,9/6/2021
15955,9/6/2021
13517,9/6/2021
16503,9/6/2021
17841,9/6/2021
13320,9/6/2021
12841,9/6/2021
13928,9/6/2021
12583,9/6/2021
12610,9/6/2021
13854,9/6/2021
13634,9/6/2021
13971,9/6/2021
14194,9/6/2021
15805,9/6/2021
NA,9/6/2021
12624,9/6/2021
12715,9/6/2021
15663,9/6/2021
15203,9/7/2021
13003,9/7/2021
14911,9/7/2021
15078,9/7/2021
18167,9/7/2021
13644,9/7/2021
16556,9/7/2021
15615,9/7/2021
14837,9/7/2021
15356,9/7/2021
NA,9/7/2021
17920,9/7/2021
15641,9/7/2021
14646,9/7/2021
12683,9/7/2021
14472,9/9/2021
16456,9/9/2021
18041,9/9/2021
16686,9/9/2021
13137,9/9/2021
16466,9/9/2021
17841,9/9/2021
12484,9/9/2021
16931,9/9/2021
14044,9/9/2021
17346,9/9/2021
14606,9/9/2021
13778,9/9/2021
17633,9/9/2021
14869,9/9/2021
12708,9/11/2021
13709,9/11/2021
NA,9/11/2021
12748,9/11/2021
14901,9/11/2021
15866,9/11/2021
16928,9/11/2021
17675,9/11/2021
17298,9/11/2021
12423,9/12/2021
12477,9/12/2021
NA,9/12/2021
17725,9/12/2021
16842,9/12/2021
13726,9/12/2021
15690,9/12/2021
15984,9/12/2021
17706,9/12/2021
17320,9/12/2021
17588,9/12/2021
13089,9/12/2021
17777,9/12/2021
17097,9/12/2021
16780,9/12/2021
15856,9/12/2021
16145,9/13/2021
16011,9/13/2021
13588,9/13/2021
13089,9/13/2021
13069,9/13/2021
17653,9/13/2021
15719,9/13/2021
17841,9/13/2021
12415,9/13/2021
14414,9/13/2021
14298,9/13/2021
16923,9/13/2021
17799,9/13/2021
14482,9/13/2021
15829,9/13/2021
16764,9/13/2021
17750,9/13/2021
16638,9/13/2021
12739,9/13/2021
14420,9/13/2021
13437,9/13/2021
14713,9/13/2021
NA,9/14/2021
14276,9/14/2021
17949,9/14/2021
15860,9/14/2021
12483,9/14/2021
14911,9/14/2021
14527,9/14/2021
15628,9/14/2021
12921,9/14/2021
16706,9/14/2021
12832,9/14/2021
14606,9/14/2021
16674,9/14/2021
13695,9/14/2021
12375,9/14/2021
17091,9/14/2021
16173,9/14/2021
14096,9/14/2021
13507,9/14/2021
17997,9/14/2021
14415,9/14/2021
14171,9/14/2021
16686,9/14/2021
16813,9/16/2021
16761,9/16/2021
14691,9/16/2021
13772,9/16/2021
18223,9/16/2021
13808,9/16/2021
16326,9/16/2021
16744,9/16/2021
15215,9/16/2021
14335,9/16/2021
14965,9/16/2021
16241,9/16/2021
12867,9/16/2021
14189,9/16/2021
12627,9/16/2021
12567,9/16/2021
13548,9/16/2021
17722,9/16/2021
15136,9/16/2021
NA,9/16/2021
16843,9/17/2021
15364,9/17/2021
16255,9/17/2021
16717,9/17/2021
14156,9/17/2021
13999,9/17/2021
16891,9/17/2021
15307,9/17/2021
14401,9/17/2021
17491,9/17/2021
14159,9/17/2021
16820,9/17/2021
18283,9/17/2021
16172,9/17/2021
12727,9/17/2021
16918,9/17/2021
13510,9/17/2021
13192,9/17/2021
16444,9/17/2021
14842,9/17/2021
14849,9/17/2021
13744,9/17/2021
NA,9/17/2021
16712,9/17/2021
15856,9/17/2021
17449,9/18/2021
14944,9/18/2021
14441,9/18/2021
14796,9/18/2021
14360,9/18/2021
14715,9/18/2021
17191,9/18/2021
16400,9/18/2021
14667,9/18/2021
14239,9/18/2021
14208,9/18/2021
16393,9/18/2021
15462,9/18/2021
16928,9/18/2021
14739,9/18/2021
NA,9/18/2021
12526,9/18/2021
17841,9/18/2021
17460,9/18/2021
13098,9/18/2021
16767,9/19/2021
17481,9/19/2021
14916,9/19/2021
12685,9/19/2021
17735,9/19/2021
14334,9/19/2021
15071,9/19/2021
NA,9/19/2021
13808,9/19/2021
17442,9/19/2021
14530,9/19/2021
14911,9/19/2021
12490,9/19/2021
15114,9/19/2021
16818,9/19/2021
12637,9/19/2021
15752,9/19/2021
14156,9/19/2021
15298,9/20/2021
NA,9/20/2021
12685,9/20/2021
12683,9/20/2021
16418,9/20/2021
18222,9/20/2021
13571,9/20/2021
13577,9/20/2021
13244,9/20/2021
16076,9/20/2021
16426,9/20/2021
13018,9/20/2021
13700,9/20/2021
17004,9/20/2021
15144,9/20/2021
13137,9/20/2021
17243,9/20/2021
17634,9/20/2021
16031,9/20/2021
12839,9/20/2021
13249,9/20/2021
13769,9/20/2021
16558,9/20/2021
15730,9/20/2021
12592,9/20/2021
15453,9/20/2021
13267,9/20/2021
14522,9/20/2021
16011,9/20/2021
16173,9/21/2021
12449,9/21/2021
13441,9/21/2021
17593,9/21/2021
17841,9/21/2021
17965,9/21/2021
15039,9/21/2021
12637,9/21/2021
NA,9/21/2021
18118,9/21/2021
18237,9/21/2021
17800,9/21/2021
12748,9/21/2021
14961,9/21/2021
12433,9/21/2021
18109,9/21/2021
16362,9/21/2021
14895,9/21/2021
17426,9/21/2021
15251,9/21/2021
14258,9/23/2021
14837,9/23/2021
12635,9/23/2021
13742,9/23/2021
14665,9/23/2021
15502,9/23/2021
13527,9/23/2021
12841,9/23/2021
13324,9/23/2021
13124,9/23/2021
17317,9/23/2021
14212,9/23/2021
15527,9/23/2021
17299,9/23/2021
13813,9/23/2021
16523,9/23/2021
14250,9/23/2021
13884,9/23/2021
16549,9/23/2021
16796,9/23/2021
14432,9/23/2021
12748,9/23/2021
14057,9/23/2021
17218,9/23/2021
15601,9/23/2021
14456,9/23/2021
12965,9/23/2021
15533,9/23/2021
17841,9/23/2021
16474,9/23/2021
12997,9/24/2021
18158,9/24/2021
14307,9/24/2021
16150,9/24/2021
15358,9/24/2021
13431,9/24/2021
13983,9/24/2021
16211,9/24/2021
14527,9/24/2021
13269,9/24/2021
13650,9/24/2021
14952,9/24/2021
14292,9/24/2021
12884,9/24/2021
17139,9/24/2021
14997,9/24/2021
17919,9/24/2021
16984,9/24/2021
16360,9/24/2021
16458,9/24/2021
17865,9/24/2021
17433,9/24/2021
18180,9/24/2021
16839,9/24/2021
17090,9/24/2021
13854,9/24/2021
17656,9/24/2021
17719,9/24/2021
14732,9/24/2021
17071,9/24/2021
NA,9/24/2021
18069,9/24/2021
14359,9/25/2021
13831,9/25/2021
16451,9/25/2021
16609,9/25/2021
13880,9/25/2021
16422,9/25/2021
12940,9/25/2021
16814,9/25/2021
12679,9/25/2021
17404,9/25/2021
15529,9/25/2021
17757,9/25/2021
NA,9/25/2021
17228,9/25/2021
13136,9/25/2021
14646,9/25/2021
15311,9/25/2021
18044,9/25/2021
17092,9/25/2021
18145,9/25/2021
17365,9/25/2021
12909,9/25/2021
17037,9/25/2021
16081,9/25/2021
13384,9/25/2021
15343,9/25/2021
16409,9/25/2021
17562,9/25/2021
16036,9/25/2021
14163,9/25/2021
14194,9/25/2021
15998,9/25/2021
16469,9/25/2021
13263,9/25/2021
15194,9/25/2021
13032,9/25/2021
12895,9/26/2021
18092,9/26/2021
13860,9/26/2021
14911,9/26/2021
15622,9/26/2021
17193,9/26/2021
18001,9/26/2021
14198,9/26/2021
18065,9/26/2021
13552,9/26/2021
16745,9/26/2021
17841,9/26/2021
13634,9/26/2021
15021,9/26/2021
15841,9/26/2021
14606,9/26/2021
17883,9/26/2021
17716,9/26/2021
16910,9/26/2021
15707,9/26/2021
13430,9/26/2021
12566,9/26/2021
16928,9/26/2021
12457,9/26/2021
NA,9/26/2021
18211,9/27/2021
13107,9/27/2021
13539,9/27/2021
13518,9/27/2021
NA,9/27/2021
14306,9/27/2021
13134,9/27/2021
17679,9/27/2021
12731,9/27/2021
17214,9/27/2021
15005,9/27/2021
16341,9/27/2021
13662,9/27/2021
17002,9/27/2021
13694,9/27/2021
13658,9/27/2021
16729,9/27/2021
17602,9/27/2021
16945,9/27/2021
18259,9/27/2021
15511,9/27/2021
17402,9/27/2021
17594,9/27/2021
17293,9/27/2021
17530,9/27/2021
16746,9/27/2021
16350,9/27/2021
12963,9/28/2021
13599,9/28/2021
15382,9/28/2021
13141,9/28/2021
15498,9/28/2021
12471,9/28/2021
NA,9/28/2021
13268,9/28/2021
16108,9/28/2021
13418,9/28/2021
15505,9/28/2021
18122,9/28/2021
12434,9/28/2021
13196,9/28/2021
16924,9/28/2021
17049,9/28/2021
15311,9/28/2021
17663,9/28/2021
15240,9/28/2021
17238,9/28/2021
18055,9/28/2021
12600,9/28/2021
17652,9/28/2021
15410,9/28/2021
17370,9/28/2021
14262,9/28/2021
12871,9/28/2021
18225,9/28/2021
14056,9/28/2021
14462,9/28/2021
12748,9/28/2021
15947,9/30/2021
15547,9/30/2021
14878,9/30/2021
16438,9/30/2021
17858,9/30/2021
17802,9/30/2021
13334,9/30/2021
14769,9/30/2021
16033,9/30/2021
16370,9/30/2021
17069,10/1/2021
18094,10/1/2021
14934,10/1/2021
16080,10/1/2021
15365,10/1/2021
14159,10/1/2021
14684,10/1/2021
14646,10/1/2021
12640,10/1/2021
13774,10/1/2021
15594,10/1/2021
12724,10/1/2021
15058,10/1/2021
12752,10/1/2021
16422,10/1/2021
15504,10/1/2021
13777,10/1/2021
15500,10/1/2021
17557,10/1/2021
14290,10/1/2021
13102,10/1/2021
14146,10/1/2021
12540,10/1/2021
14961,10/1/2021
17848,10/1/2021
14236,10/2/2021
14911,10/2/2021
17450,10/2/2021
16369,10/2/2021
17686,10/2/2021
15839,10/2/2021
NA,10/2/2021
14446,10/2/2021
17841,10/2/2021
13448,10/2/2021
16360,10/2/2021
16464,10/2/2021
17340,10/2/2021
17564,10/2/2021
13356,10/2/2021
14401,10/2/2021
16839,10/2/2021
13138,10/2/2021
17034,10/3/2021
14356,10/3/2021
18236,10/3/2021
17651,10/3/2021
16626,10/3/2021
13155,10/3/2021
16493,10/3/2021
17511,10/3/2021
17164,10/3/2021
13908,10/3/2021
16103,10/3/2021
13316,10/3/2021
12721,10/3/2021
15203,10/3/2021
16016,10/3/2021
14527,10/3/2021
13627,10/3/2021
14060,10/3/2021
15737,10/3/2021
13350,10/3/2021
15290,10/3/2021
16627,10/3/2021
14096,10/3/2021
17475,10/3/2021
13959,10/3/2021
17758,10/3/2021
14951,10/3/2021
14780,10/3/2021
NA,10/3/2021
12520,10/3/2021
16085,10/3/2021
15351,10/3/2021
15399,10/3/2021
14606,10/3/2021
15239,10/4/2021
14911,10/4/2021
12409,10/4/2021
14261,10/4/2021
15950,10/4/2021
17581,10/4/2021
12657,10/4/2021
16735,10/4/2021
13089,10/4/2021
17920,10/4/2021
12854,10/4/2021
13804,10/4/2021
17243,10/4/2021
15005,10/4/2021
14395,10/4/2021
14659,10/4/2021
12877,10/4/2021
13486,10/4/2021
15571,10/4/2021
15067,10/4/2021
14038,10/4/2021
12936,10/4/2021
16236,10/4/2021
17311,10/4/2021
16669,10/4/2021
13055,10/4/2021
16348,10/4/2021
16910,10/4/2021
16161,10/4/2021
15398,10/4/2021
15640,10/4/2021
12906,10/4/2021
15237,10/4/2021
14125,10/4/2021
15394,10/4/2021
NA,10/4/2021
12952,10/4/2021
13012,10/4/2021
14854,10/4/2021
15555,10/4/2021
12579,10/4/2021
12425,10/4/2021
13320,10/4/2021
16715,10/4/2021
14702,10/4/2021
14562,10/4/2021
12516,10/5/2021
15838,10/5/2021
16782,10/5/2021
12546,10/5/2021
13949,10/5/2021
13994,10/5/2021
17416,10/5/2021
13127,10/5/2021
15311,10/5/2021
NA,10/5/2021
15763,10/5/2021
18118,10/5/2021
15075,10/5/2021
14911,10/5/2021
17841,10/5/2021
15901,10/5/2021
18189,10/5/2021
16978,10/5/2021
12705,10/5/2021
13097,10/5/2021
14546,10/5/2021
16910,10/5/2021
14014,10/5/2021
15981,10/5/2021
14880,10/5/2021
16240,10/5/2021
13336,10/5/2021
16128,10/5/2021
14652,10/5/2021
15807,10/5/2021
15916,10/5/2021
15475,10/5/2021
15978,10/5/2021
16485,10/5/2021
16872,10/5/2021
12488,10/7/2021
16326,10/7/2021
16744,10/7/2021
16169,10/7/2021
15044,10/7/2021
16480,10/7/2021
17716,10/7/2021
17006,10/7/2021
14367,10/7/2021
16133,10/7/2021
17498,10/7/2021
15860,10/7/2021
14194,10/7/2021
14540,10/7/2021
17131,10/7/2021
15799,10/7/2021
14152,10/7/2021
16931,10/7/2021
12348,10/7/2021
13536,10/7/2021
17837,10/7/2021
13408,10/7/2021
16049,10/7/2021
16655,10/7/2021
17107,10/7/2021
16705,10/7/2021
16746,10/7/2021
16771,10/7/2021
17315,10/7/2021
16198,10/7/2021
13435,10/7/2021
13670,10/7/2021
15150,10/7/2021
17159,10/7/2021
13389,10/8/2021
13468,10/8/2021
15626,10/8/2021
14911,10/8/2021
17377,10/8/2021
13014,10/8/2021
17841,10/8/2021
15358,10/8/2021
12925,10/8/2021
17705,10/8/2021
12820,10/8/2021
13927,10/8/2021
18205,10/8/2021
14931,10/8/2021
13867,10/8/2021
16383,10/8/2021
17287,10/8/2021
14908,10/8/2021
14387,10/8/2021
13233,10/8/2021
13639,10/8/2021
14667,10/8/2021
13200,10/8/2021
18016,10/8/2021
15344,10/8/2021
13866,10/8/2021
14096,10/8/2021
12612,10/8/2021
15755,10/8/2021
16710,10/8/2021
13035,10/9/2021
14321,10/9/2021
14272,10/9/2021
15754,10/9/2021
13314,10/9/2021
15745,10/9/2021
13644,10/9/2021
16629,10/9/2021
NA,10/9/2021
14818,10/9/2021
14419,10/9/2021
17511,10/9/2021
12987,10/9/2021
15311,10/9/2021
14456,10/9/2021
16607,10/9/2021
17656,10/9/2021
13979,10/9/2021
16713,10/9/2021
13016,10/9/2021
15568,10/9/2021
14883,10/9/2021
15674,10/9/2021
15827,10/9/2021
16354,10/9/2021
17576,10/9/2021
17609,10/9/2021
14412,10/10/2021
15301,10/10/2021
15584,10/10/2021
14109,10/10/2021
17405,10/10/2021
13988,10/10/2021
12656,10/10/2021
13505,10/10/2021
12362,10/10/2021
13798,10/10/2021
14911,10/10/2021
16460,10/10/2021
18109,10/10/2021
16764,10/10/2021
13018,10/10/2021
15750,10/10/2021
13139,10/10/2021
14298,10/10/2021
18242,10/10/2021
16115,10/10/2021
16332,10/10/2021
13901,10/10/2021
NA,10/10/2021
16690,10/10/2021
13924,10/10/2021
12748,10/10/2021
12393,10/10/2021
15036,10/10/2021
14649,10/10/2021
17841,10/10/2021
13061,10/10/2021
17783,10/10/2021
15796,10/10/2021
14952,10/11/2021
17894,10/11/2021
18192,10/11/2021
17447,10/11/2021
13694,10/11/2021
14868,10/11/2021
16059,10/11/2021
12957,10/11/2021
14680,10/11/2021
14524,10/11/2021
12839,10/11/2021
18198,10/11/2021
17528,10/11/2021
15356,10/11/2021
13354,10/11/2021
13503,10/11/2021
16653,10/11/2021
16574,10/11/2021
12937,10/11/2021
17306,10/11/2021
14696,10/11/2021
NA,10/11/2021
17724,10/11/2021
14305,10/11/2021
13759,10/11/2021
17813,10/11/2021
12718,10/11/2021
18204,10/11/2021
12598,10/11/2021
17015,10/11/2021
16268,10/11/2021
15114,10/11/2021
14156,10/12/2021
14655,10/12/2021
13575,10/12/2021
14916,10/12/2021
18041,10/12/2021
16101,10/12/2021
13263,10/12/2021
13092,10/12/2021
17949,10/12/2021
13764,10/12/2021
12731,10/12/2021
12748,10/12/2021
16133,10/12/2021
16729,10/12/2021
17376,10/12/2021
17675,10/12/2021
15903,10/12/2021
15034,10/12/2021
15185,10/12/2021
15411,10/12/2021
15834,10/12/2021
NA,10/12/2021
16404,10/12/2021
14503,10/12/2021
12842,10/12/2021
16613,10/12/2021
16923,10/14/2021
15038,10/14/2021
17811,10/14/2021
16693,10/14/2021
13681,10/14/2021
15164,10/14/2021
13782,10/14/2021
13571,10/14/2021
15555,10/14/2021
15579,10/14/2021
16007,10/14/2021
14970,10/14/2021
15906,10/14/2021
16283,10/14/2021
15701,10/14/2021
14051,10/14/2021
15547,10/14/2021
14502,10/14/2021
16533,10/14/2021
13379,10/14/2021
17841,10/14/2021
14432,10/14/2021
17954,10/14/2021
14644,10/15/2021
14488,10/15/2021
14193,10/15/2021
13344,10/15/2021
14096,10/15/2021
12886,10/15/2021
16747,10/15/2021
13635,10/15/2021
18116,10/15/2021
17321,10/15/2021
14815,10/15/2021
16205,10/15/2021
NA,10/15/2021
16774,10/15/2021
15091,10/15/2021
14360,10/15/2021
16875,10/15/2021
12637,10/15/2021
15088,10/15/2021
16013,10/15/2021
15299,10/15/2021
18257,10/15/2021
14653,10/15/2021
13297,10/15/2021
13167,10/15/2021
13994,10/15/2021
15159,10/15/2021
15111,10/16/2021
13319,10/16/2021
16253,10/16/2021
NA,10/16/2021
13895,10/16/2021
16556,10/16/2021
14291,10/16/2021
16186,10/16/2021
16360,10/16/2021
15046,10/16/2021
14515,10/16/2021
14178,10/16/2021
15255,10/16/2021
14184,10/16/2021
15339,10/16/2021
16440,10/16/2021
14056,10/16/2021
13317,10/16/2021
12395,10/16/2021
15228,10/16/2021
17667,10/16/2021
16474,10/16/2021
16033,10/16/2021
14506,10/16/2021
12512,10/16/2021
16242,10/16/2021
16374,10/16/2021
15044,10/16/2021
13269,10/16/2021
15276,10/16/2021
15955,10/16/2021
17728,10/17/2021
12481,10/17/2021
12700,10/17/2021
17511,10/17/2021
12828,10/17/2021
15081,10/17/2021
13808,10/17/2021
12748,10/17/2021
15757,10/17/2021
